Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00     227/227         void std::_Destroy<QImage>(QImage*) [125]
-----------------------------------------------
                0.00    0.00      47/454         std::_Vector_base<QImage, std::allocator<QImage> >::~_Vector_base() [143]
                0.00    0.00     407/454         void std::vector<QImage, std::allocator<QImage> >::_M_emplace_back_aux<QImage const&>(QImage const&) [112]
[101]    0.0    0.00    0.00     454         std::_Vector_base<QImage, std::allocator<QImage> >::_M_deallocate(QImage*, unsigned int) [101]
                0.00    0.00     227/227         __gnu_cxx::new_allocator<QImage>::deallocate(QImage*, unsigned int) [119]
-----------------------------------------------
                0.00    0.00     454/454         void std::_Destroy<QImage*, QImage>(QImage*, QImage*, std::allocator<QImage>&) [103]
[102]    0.0    0.00    0.00     454         void std::_Destroy<QImage*>(QImage*, QImage*) [102]
                0.00    0.00     454/454         void std::_Destroy_aux<false>::__destroy<QImage*>(QImage*, QImage*) [100]
-----------------------------------------------
                0.00    0.00      47/454         std::vector<QImage, std::allocator<QImage> >::~vector() [144]
                0.00    0.00     407/454         void std::vector<QImage, std::allocator<QImage> >::_M_emplace_back_aux<QImage const&>(QImage const&) [112]
[103]    0.0    0.00    0.00     454         void std::_Destroy<QImage*, QImage>(QImage*, QImage*, std::allocator<QImage>&) [103]
                0.00    0.00     454/454         void std::_Destroy<QImage*>(QImage*, QImage*) [102]
-----------------------------------------------
                0.00    0.00       2/434         std::vector<Player*, std::allocator<Player*> >::_M_check_len(unsigned int, char const*) const [274]
                0.00    0.00       6/434         std::vector<Bubble*, std::allocator<Bubble*> >::_M_check_len(unsigned int, char const*) const [241]
                0.00    0.00       9/434         std::vector<Wasp*, std::allocator<Wasp*> >::_M_check_len(unsigned int, char const*) const [222]
                0.00    0.00      10/434         std::vector<double, std::allocator<double> >::_M_check_len(unsigned int, char const*) const [204]
                0.00    0.00     407/434         std::vector<QImage, std::allocator<QImage> >::_M_check_len(unsigned int, char const*) const [107]
[104]    0.0    0.00    0.00     434         unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [104]
-----------------------------------------------
                0.00    0.00     407/407         std::_Vector_base<QImage, std::allocator<QImage> >::_M_allocate(unsigned int) [108]
[105]    0.0    0.00    0.00     407         __gnu_cxx::new_allocator<QImage>::allocate(unsigned int, void const*) [105]
                0.00    0.00     407/1221        __gnu_cxx::new_allocator<QImage>::max_size() const [81]
-----------------------------------------------
                0.00    0.00     407/407         _ZNSt16allocator_traitsISaI6QImageEE12_S_constructIS0_IRKS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS8_DpOS9_ [109]
[106]    0.0    0.00    0.00     407         void __gnu_cxx::new_allocator<QImage>::construct<QImage, QImage const&>(QImage*, QImage const&) [106]
                0.00    0.00     407/1628        QImage const& std::forward<QImage const&>(std::remove_reference<QImage const&>::type&) [75]
                0.00    0.00     407/1325        operator new(unsigned int, void*) [79]
-----------------------------------------------
                0.00    0.00     407/407         void std::vector<QImage, std::allocator<QImage> >::_M_emplace_back_aux<QImage const&>(QImage const&) [112]
[107]    0.0    0.00    0.00     407         std::vector<QImage, std::allocator<QImage> >::_M_check_len(unsigned int, char const*) const [107]
                0.00    0.00    1628/2035        std::vector<QImage, std::allocator<QImage> >::size() const [74]
                0.00    0.00     814/814         std::vector<QImage, std::allocator<QImage> >::max_size() const [90]
                0.00    0.00     407/434         unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [104]
-----------------------------------------------
                0.00    0.00     407/407         void std::vector<QImage, std::allocator<QImage> >::_M_emplace_back_aux<QImage const&>(QImage const&) [112]
[108]    0.0    0.00    0.00     407         std::_Vector_base<QImage, std::allocator<QImage> >::_M_allocate(unsigned int) [108]
                0.00    0.00     407/407         __gnu_cxx::new_allocator<QImage>::allocate(unsigned int, void const*) [105]
-----------------------------------------------
                0.00    0.00     407/407         _ZNSt16allocator_traitsISaI6QImageEE9constructIS0_IRKS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS6_ [110]
[109]    0.0    0.00    0.00     407         _ZNSt16allocator_traitsISaI6QImageEE12_S_constructIS0_IRKS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS8_DpOS9_ [109]
                0.00    0.00     407/1628        QImage const& std::forward<QImage const&>(std::remove_reference<QImage const&>::type&) [75]
                0.00    0.00     407/407         void __gnu_cxx::new_allocator<QImage>::construct<QImage, QImage const&>(QImage*, QImage const&) [106]
-----------------------------------------------
                0.00    0.00     407/407         void std::vector<QImage, std::allocator<QImage> >::_M_emplace_back_aux<QImage const&>(QImage const&) [112]
[110]    0.0    0.00    0.00     407         _ZNSt16allocator_traitsISaI6QImageEE9constructIS0_IRKS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS6_ [110]
                0.00    0.00     407/1628        QImage const& std::forward<QImage const&>(std::remove_reference<QImage const&>::type&) [75]
                0.00    0.00     407/407         _ZNSt16allocator_traitsISaI6QImageEE12_S_constructIS0_IRKS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS8_DpOS9_ [109]
-----------------------------------------------
                0.00    0.00     407/407         QImage* std::uninitialized_copy<QImage*, QImage*>(QImage*, QImage*, QImage*) [115]
[111]    0.0    0.00    0.00     407         QImage* std::__uninitialized_copy<false>::__uninit_copy<QImage*, QImage*>(QImage*, QImage*, QImage*) [111]
                0.00    0.00     180/407         QImage* std::__addressof<QImage>(QImage&) [114]
                0.00    0.00     180/180         _ZSt10_ConstructI6QImageIRS0_EEvPT_DpOT0_ [135]
-----------------------------------------------
                0.00    0.00     407/407         std::vector<QImage, std::allocator<QImage> >::push_back(QImage const&) [113]
[112]    0.0    0.00    0.00     407         void std::vector<QImage, std::allocator<QImage> >::_M_emplace_back_aux<QImage const&>(QImage const&) [112]
                0.00    0.00     814/861         std::_Vector_base<QImage, std::allocator<QImage> >::_M_get_Tp_allocator() [88]
                0.00    0.00     407/407         std::vector<QImage, std::allocator<QImage> >::_M_check_len(unsigned int, char const*) const [107]
                0.00    0.00     407/407         std::_Vector_base<QImage, std::allocator<QImage> >::_M_allocate(unsigned int) [108]
                0.00    0.00     407/1628        QImage const& std::forward<QImage const&>(std::remove_reference<QImage const&>::type&) [75]
                0.00    0.00     407/2035        std::vector<QImage, std::allocator<QImage> >::size() const [74]
                0.00    0.00     407/407         _ZNSt16allocator_traitsISaI6QImageEE9constructIS0_IRKS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS6_ [110]
                0.00    0.00     407/407         QImage* std::__uninitialized_move_if_noexcept_a<QImage*, QImage*, std::allocator<QImage> >(QImage*, QImage*, QImage*, std::allocator<QImage>&) [117]
                0.00    0.00     407/454         void std::_Destroy<QImage*, QImage>(QImage*, QImage*, std::allocator<QImage>&) [103]
                0.00    0.00     407/454         std::_Vector_base<QImage, std::allocator<QImage> >::_M_deallocate(QImage*, unsigned int) [101]
-----------------------------------------------
                0.00    0.00     180/407         GameObject::AddSprite(QImage) [128]
                0.00    0.00     227/407         GameObject::GameObject(QObject*, char const*) [118]
[113]    0.0    0.00    0.00     407         std::vector<QImage, std::allocator<QImage> >::push_back(QImage const&) [113]
                0.00    0.00     407/407         void std::vector<QImage, std::allocator<QImage> >::_M_emplace_back_aux<QImage const&>(QImage const&) [112]
-----------------------------------------------
                0.00    0.00     180/407         QImage* std::__uninitialized_copy<false>::__uninit_copy<QImage*, QImage*>(QImage*, QImage*, QImage*) [111]
                0.00    0.00     227/407         void std::_Destroy_aux<false>::__destroy<QImage*>(QImage*, QImage*) [100]
[114]    0.0    0.00    0.00     407         QImage* std::__addressof<QImage>(QImage&) [114]
-----------------------------------------------
                0.00    0.00     407/407         QImage* std::__uninitialized_copy_a<QImage*, QImage*, QImage>(QImage*, QImage*, QImage*, std::allocator<QImage>&) [116]
[115]    0.0    0.00    0.00     407         QImage* std::uninitialized_copy<QImage*, QImage*>(QImage*, QImage*, QImage*) [115]
                0.00    0.00     407/407         QImage* std::__uninitialized_copy<false>::__uninit_copy<QImage*, QImage*>(QImage*, QImage*, QImage*) [111]
-----------------------------------------------
                0.00    0.00     407/407         QImage* std::__uninitialized_move_if_noexcept_a<QImage*, QImage*, std::allocator<QImage> >(QImage*, QImage*, QImage*, std::allocator<QImage>&) [117]
